uid,mid,rating,ts
26,2359,7.3,839270812
26,238636,6.6,839270685
26,10472,4.9,839270633
26,11282,6.6,839270867
26,6521,6.7,839270709
26,14181,6.5,839270953
26,1621,7.1,839270709
26,9656,4.8,839270773
26,16428,5.8,839270662
26,10705,7.4,839270709
26,8272,6.8,839270812
26,24621,6.3,839270973
26,1619,6.4,839270731
26,9685,6.5,839270684
26,14425,6,839270563
26,14624,6.8,839270753
26,10179,5.7,839270662
26,15568,6,839270792
26,14057,5.5,839270685
26,12621,6.1,839270662
26,1808,6.9,839270709
26,293670,7.2,839270633
26,67675,6.8,839270633
26,27329,5.1,839270731
26,29514,6,839270867
26,250349,5.8,839270753
26,12454,7,839270773
26,39806,4.8,839270792
26,15699,6.1,839270563
26,8883,6.8,839270731
26,17926,4.5,839270792
26,291081,7,839270973
26,41248,5.6,839270684
26,25968,5.8,839270812
26,9671,6.3,839270867
26,52010,5.2,839270753
26,11588,5.9,839270685
26,43418,7.3,839270731
26,71157,7.9,839270812
26,13483,6.3,839270829
26,333355,8,839270953
26,327833,5.6,839270867
26,1547,6.8,839270829
26,25196,6.8,839270829
26,16323,6.8,839270633
26,175528,5.6,839270773
26,8069,5.7,839270563
26,71805,6.1,839270563
26,9451,6.7,839270662
26,16727,6.8,839270662
26,272693,6.8,839270829
27,10696,3.4,1112243785
27,150202,5.6,1112243971
27,19644,6.6,1112243692
27,29963,6.8,1112243198
27,26022,7.7,1112243546
27,152747,6.6,1112243703
27,62676,7,1112243190
27,20360,6.6,1112243154
27,1116,7.1,1112243155
27,185008,7.2,1112243676
27,11620,7,1112243977
27,14353,6.7,1112243445
27,11818,4.3,1112243209
27,680,8.3,1112243421
27,11176,7,1112243718
27,242582,7.6,1112243426
27,11217,5.1,1112243494
27,15121,7.4,1112243543
27,2619,6.1,1112243952
27,773,7.5,1112243723
27,235,7.8,1112243592
27,170,7.1,1112243127
27,14114,4.8,1112243184
27,10734,7.2,1112243100
27,37964,7,1112243726
27,28121,5.7,1112243140
27,40807,7,1112243145
27,10885,5.3,1112243455
27,225565,6.1,1112243124
27,16471,5.6,1112243110
27,385736,7.5,1112243898
27,11971,7.2,1112243904
27,668,6.5,1112243670
27,11596,6.4,1112243437
27,14429,5.8,1112243911
27,13751,6.7,1112243074
27,9490,6.4,1112243653
27,14536,5.2,1112243866
27,1359,7.3,1112243142
27,9962,6.1,1112243076
27,15049,6.5,1112243665
27,22821,5.9,1112243680
27,42819,5.7,1112244097
27,209263,6.6,1112243841
27,37735,6.7,1112243362
27,59930,3.9,1112244109
27,10873,6.6,1112243816
27,51588,5.7,1112244101
27,23570,4.6,1112244112
27,19489,4.9,1112243203
27,14629,5.5,1112243367
27,8293,6.9,1112243773
27,291270,7,1112244059
27,44009,7,1112243809
27,1958,6.9,1112243780
27,13154,5.7,1112243819
27,26618,6.3,1112243768
27,43923,6.9,1112244001
27,46138,6.6,1112243805
27,45791,6.9,1112243796
27,26306,6.7,1112244022
27,110683,4.3,1112243434
27,26963,7.3,1112243397
27,198277,7.3,1112244026
27,7870,5.9,1112243821
27,13072,5.8,1112243712
27,153397,4.9,1112243386
27,30141,5.9,1112243347
27,17044,7,1112244279
28,10288,6.6,834092660
28,12183,5.2,834093005
28,44147,6.4,834092698
28,12192,5.6,834093021
28,36597,6.9,834093089
28,13197,6.3,834092896
28,10913,5.6,834092735
28,251321,5.1,834093021
28,149,7.8,834093066
28,10425,5.8,834093081
28,49081,6.1,834093005
28,256687,4.6,834092660
28,220488,4.3,834093081
28,1544,7,834093021
28,374461,7,834092698
28,302,6.4,834093156
28,182873,5.4,834092851
28,21512,5.9,834093106
28,389425,4.1,834093204
28,403,7,834092661
28,29461,6.6,834093034
28,33542,6.5,834092871
28,283708,6.6,834093167
28,9388,7.1,834093246
28,1691,5.6,834093183
28,24684,6.8,834093246
28,2610,5.7,834092841
28,11308,5.8,834093128
28,11022,6.8,834092698
28,34341,4.5,834092660
28,15365,4,834093034
28,36046,6.1,834092735
29,12569,5.7,835562174
29,24356,5.2,835638645
29,55903,7,835562132
29,2577,6.2,835638411
29,103903,5.8,835637764
29,73873,6.2,835561955
29,312113,6.4,835638446
29,14165,6,835561903
29,2011,7.7,835563354
29,45650,5.6,835563407
29,7735,7.5,835563407
29,301365,6.4,835562404
29,25941,6.7,835561955
29,29064,4.4,835561903
29,7326,7,835639823
29,326284,5.5,835562304
29,681,6.3,835638644
29,238,8.4,835561904
29,535,6.1,835561955
29,19913,7.2,835638681
29,713,7.1,835638082
29,77930,6.1,835562695
29,10727,4.9,835638530
29,253,6.4,835638362
29,17908,6.5,835561836
29,8390,6.7,835563407
29,57119,6,835638190
29,3291,6.8,835638411
29,398,6.8,835638681
29,8068,6.8,835562770
29,10803,6.6,835563354
29,682,6.3,835561519
29,10117,4.9,835562132
29,9392,6.8,835561594
29,24977,7.5,835639070
29,79316,4.4,835562255
29,2074,6.3,835638644
29,1696,6.6,835561993
29,308639,7.2,835561730
29,22314,6.2,835638587
29,2662,6,835561594
29,77156,4,835562304
29,12573,6.6,835563446
29,44718,6.5,835562256
29,11342,5.8,835562042
29,241771,7,835639386
29,34653,7.3,835561783
29,11051,7,835638924
29,14578,5.6,835638681
29,57825,6.5,835562132
29,9555,6.8,835562212
29,15581,3.8,835561783
29,13006,5.7,835638014
29,16651,6.7,835637878
29,4251,7.4,835562363
29,12400,6.4,835561904
29,39053,6.1,835561663
29,104896,6.4,835638331
29,14112,6.1,835637922
29,12271,6.2,835562174
29,71859,7.4,835637725
29,226354,5.8,835637725
29,48620,5,835638082
29,33676,4.5,835638110
29,37080,6.7,835640022
29,25388,6.2,835561783
29,11687,7.1,835638531
29,39210,6,835562304
29,30128,5.7,835561955
29,31535,2.7,835638190
29,44835,6.7,835639070
29,192134,5.8,835562534
29,1956,6.2,835637725
29,24985,7.7,835638835
29,306745,7.1,835562448
29,47088,5.9,835563588
29,110402,6.7,835562085
29,27004,6,835561836
29,15013,6.3,835561730
29,8374,7.2,835562174
29,277519,5.8,835639237
29,78381,5,835561519
29,164372,5.1,835561836
29,294512,6.5,835638014
29,8879,7,835639070
29,13001,6.9,835562042
29,9571,7.4,835561663
29,13649,6.1,835561903
29,325373,6.8,835561663
29,334527,5.8,835563509
29,2211,6.3,835561663
29,13919,6.7,835562363
29,14576,6.1,835562580
29,82505,5.6,835563509
29,46738,7.9,835561594
29,38970,5.8,835561594
29,41009,5.1,835638264
29,7347,7.8,835639177
29,250546,5.6,835562696
29,38415,5.2,835637878
29,650,7.4,835562085
29,16620,6.8,835562741
29,25113,6.3,835638263
29,11033,6.8,835561993
29,34723,6.2,835563543
29,9430,7,835562042
29,8998,5.1,835638082
29,10514,7,835638151
29,10496,4.1,835638228
29,1591,7,835638756
29,76025,7,835562304
29,4836,7,835561519
29,14631,8,835638871
29,87499,6.5,835638331
29,18923,6.8,835639291
29,26665,7,835561836
29,28089,7.1,835637922
29,62255,6,835638411
29,5708,7.5,835638446
29,218,7.3,835561956
29,338,7.4,835639744
29,21641,7.2,835637922
29,10925,7.3,835562042
29,2293,6.8,835561730
29,621,7.2,835562042
29,792,7.5,835638296
29,1777,6.8,835562363
29,642,7.4,835638478
29,433,7.4,835561783
29,16619,7.4,835639177
29,1725,7,835638228
29,11977,6.6,835563588
29,20322,6.5,835562132
29,16158,7.1,835563509
29,629,8.1,835639664
29,10160,5.5,835638151
29,11452,5.9,835638190
29,12163,7.3,835562403
29,32275,6.2,835638530
29,13785,6.7,835562363
29,1103,6.9,835638446
29,36739,6.2,835639436
29,14144,4.4,835638792
29,10622,6.3,835638263
29,13370,6.6,835638969
29,11191,5.9,835562404
29,10215,6.5,835638331
29,25066,5.4,835638612
29,1523,7.4,835638792
29,11361,5.2,835638969
29,92591,6.5,835639291
29,57612,8,835638587
29,12509,6.6,835638757
29,15256,6.1,835562533
29,83686,6.4,835637979
29,80304,5.5,835562085
29,28053,6.9,835562304
29,67913,6.8,835639237
29,13991,4.8,835637796
29,1443,7.1,835637764
29,8545,6.6,835563446
29,19556,5.4,835561594
29,231576,6.4,835562255
29,16172,5.5,835561519
29,13403,7.4,835561519
29,15797,6.9,835561783
29,347764,6.2,835638228
29,13537,6.6,835561663
29,20794,6,835563588
29,31064,5.7,835637725
29,576,7.6,835637979
29,13990,6.2,835638190
29,11583,6.6,835563354
29,18602,7.2,835562696
29,27549,4.6,835639014
29,59728,4.7,835562696
29,10930,5.7,835562695
30,32395,6.2,1204791732
30,58882,5.3,1204791725
30,7547,5.9,1204791801
30,35944,6.5,1204791728
30,42222,6.3,1204791781
30,13827,4.7,1204791740
30,44260,8,1204793269
30,9282,6.8,1204791757
30,38940,5.4,1204793281
30,35689,5.4,1204791789
30,97614,5.6,1204792334
30,37206,6.3,1204791836
30,58626,5.2,1204791753
30,183894,7.6,1204793284
30,837,7.1,1204791842
30,1555,7,1204791796
30,244783,5.5,1204791847
30,16564,6.8,1204793248
30,168027,4.9,1204793003
30,3482,7.2,1204792151
30,135595,5.5,1204791696
30,8982,6.8,1204791791
30,89861,10,1204793268
30,455,6.2,1204792240
30,57022,6,1204793185
30,14351,4.2,1204793304
30,147767,4.7,1204793282
30,10664,6.4,1204793300
30,55567,3.9,1204793132
30,9277,7.9,1204793171
30,9443,6.8,1204793235
31,16186,6.4,1424733487
31,7863,7.3,1424733473
31,138697,5.9,1424733433
31,11901,7.4,1424844807
31,1548,7.1,1424733598
31,11889,6.2,1424842869
31,33155,3.3,1424844811
31,5528,7.5,1424844817
31,321,5.6,1424733435
31,4997,6.2,1424734492
31,925,7.6,1424734478
31,27451,4.8,1424733439
31,73532,6.8,1424733574
31,979,7.1,1424733467
31,193722,5.4,1424844830
31,7913,7.2,1424736532
31,253253,6.2,1424734458
31,51995,5.6,1424733940
31,13173,4.9,1424735625
31,22908,7.3,1424734355
31,70670,7.1,1424734207
31,84204,6,1424733917
31,25248,7.3,1424733819
31,230266,5.9,1424736599
31,16633,7.2,1424734262
31,63006,5.4,1424734610
31,91586,6.5,1424733990
31,215,6.3,1424734536
31,333371,6.8,1424734082
31,9012,6.1,1424733987
31,345911,6.3,1424733535
31,72571,5.9,1424734030
31,242512,4.9,1424734190
31,10072,6.5,1424734942
31,211954,7.5,1424734380
31,82990,5.2,1424734878
31,29912,6.4,1424734645
31,11843,6.7,1424734623
31,11284,5.1,1424734267
31,504,7,1424736926
31,173,6.8,1424736749
31,227348,5.2,1424734542
31,1955,7.9,1424736006
31,152532,7.9,1424733460
31,243940,5.1,1424734169
31,77,8.1,1424733862
31,157547,6.3,1424734022
31,2295,6.9,1424734238
31,71,7.4,1424734318
31,147773,7.1,1424736908
31,16096,4.7,1424735090
31,24266,6.8,1424733841
31,16508,5.4,1424736305
31,2895,6.1,1424734046
31,15660,6.5,1424734156
31,59968,5.9,1424735935
31,323677,7.1,1424734138
31,19848,6.4,1424737127
31,256274,6.1,1424735154
31,235271,5.4,1424734326
31,45153,6.1,1424734146
31,284293,7.5,1424736104
31,24973,6,1424733847
31,21610,6.4,1424734383
31,10283,4.8,1424733464
31,8346,6.2,1424734893
31,122081,5,1424735193
31,10987,5,1424734240
31,1391,7.3,1424734289
31,747,7.5,1424734544
31,14745,4.3,1424734528
31,26748,6.9,1424736815
31,11357,5.9,1424733556
31,24913,5.8,1424734687
31,13776,6.9,1424736312
31,14854,5.5,1424736978
31,50357,5,1424734066
31,13090,6.5,1424733901
31,192141,6.7,1424735887
31,16441,6,1424736100
31,29996,5.4,1424734567
31,351819,4.3,1424734052
31,14834,6.3,1424733458
31,22649,6.2,1424734398
31,378200,5.2,1424737057
31,20455,6.2,1424735740
31,13193,6.3,1424733998
31,11042,6.7,1424735144
31,10786,6.6,1424735216
31,12484,4.9,1424733540
31,17339,6.4,1424735483
31,11959,6.7,1424735206
31,9900,6.6,1424734349
31,14662,6.5,1424735250
31,335,8.1,1424736787
31,15745,6.3,1424735179
31,17431,7.6,1424734557
31,21014,5.2,1424735247
31,78394,5.9,1424734106
31,10217,6.8,1424736148
31,46332,6.5,1424736795
31,13996,6.6,1424735660
31,3028,4.6,1424734711
31,1024,7,1424735872
31,343795,5.4,1424736694
31,45658,6,1424733513
31,16148,6,1424734698
31,4553,7.3,1424735605
31,36351,5.7,1424734331
31,245916,6.6,1424735737
31,27585,6.9,1424735680
31,1415,5.9,1424734402
31,313922,6.7,1424733855
31,14474,5.8,1424734118
31,199933,3.9,1424735926
31,13685,6.8,1424734389
31,8744,5.6,1424736588
31,38428,6,1424735532
31,8847,6.6,1424734087
31,39269,6.5,1424736130
31,46838,7.3,1424735772
31,51384,6.2,1424736946
31,56930,6.6,1424735276
31,41730,5.5,1424734669
31,18442,4.7,1424734916
31,298312,6,1424736050
31,11600,6.2,1424734582
31,71547,3.8,1424733944
31,57876,4.2,1424733983
31,77495,7,1424735647
31,13849,6.3,1424734204
31,14849,5.8,1424733543
31,12486,3.2,1424735620
31,19615,7,1424733963
31,244403,7.4,1424735281
31,292481,3,1424733882
31,340816,6.1,1424734570
31,78814,5,1424734231
31,297596,4.5,1424734887
31,299552,4.1,1424735645
31,11935,6.4,1424733961
31,113406,0,1424736004
31,447027,0,1424733927
31,290825,4.7,1424733866
31,361159,3.5,1424735735
31,12555,7,1424735942
31,31175,7.1,1424736156
31,12498,7.4,1424734336
31,77949,6.3,1424735733
31,1690,5.7,1424733873
31,8435,6.2,1424735662
31,64720,7.1,1424736280
31,49365,6.3,1424736771
31,11404,6.3,1424736739
31,300706,5.5,1424736949
31,16337,5.9,1424734001
31,11577,7.2,1424737019
31,77987,5.6,1424737022
31,40185,4.8,1424734408
31,68202,4.6,1424734397
31,8981,7,1424734058
31,10914,1,1424736705
31,50848,7.3,1424734385
31,166624,5.6,1424734701
31,10822,5.7,1424737131
31,10844,5.9,1424735674
31,9336,6.5,1424734576
31,5689,5.8,1424735708
31,712,6.6,1424737049
31,13342,7,1424735603
31,10339,6.9,1424735889
31,1429,7.2,1424734246
31,9303,6.9,1424737033
31,641,7.9,1424733470
31,27686,6.2,1424735597
31,65749,6.8,1424733489
31,6106,7,1424734019
31,252680,5.5,1424735743
31,141,7.7,1424734706
31,66607,6.1,1424734564
31,17139,7.7,1424734132
31,12079,6.6,1424734420
31,39800,6.3,1424735773
31,4550,7.4,1424734890
31,62116,6.2,1424736838
31,9991,6,1424736224
31,13807,7,1424733895
31,68818,6.6,1424736971
31,12093,7.7,1424736182
31,36419,5.4,1424736289
31,281730,5.3,1424733621
31,510,8.2,1424733484
31,362105,6.9,1424734617
31,10970,6.7,1424733684
31,375290,7.3,1424737009
31,17663,8.2,1424735899
31,270938,5.5,1424734748
31,116613,5.7,1424734365
31,11826,7,1424733696
31,29920,6.5,1424734006
31,1088,7.1,1424734912
31,26379,6.6,1424734588
31,34069,5.9,1424733979
31,10947,6.1,1424733663
31,47452,6.9,1424733629
31,3040,6.3,1424733475
31,11386,6.9,1424736113
31,10246,6.1,1424734034
31,29426,4.6,1424734070
31,10331,7.5,1424733714
31,153,7.3,1424736180
31,703,7.8,1424733691
31,27191,6.6,1424733638
31,1365,6.5,1424733680
31,287424,5.2,1424734793
31,451,7.1,1424734907
31,165864,4.8,1424733672
31,987,6.9,1424734085
31,241251,4.1,1424735573
31,40494,6.4,1424736826
31,39781,6.5,1424733668
31,8337,7.1,1424736264
31,5925,7.8,1424733707
31,8357,5.8,1424736300
31,146203,4.4,1424733640
31,85350,7.5,1424733698
31,512,6.4,1424735995
31,13408,5.3,1424736174
31,47816,5.9,1424733526
31,10744,6.7,1424736285
31,11536,6.8,1424734075
31,9782,5.5,1424736953
31,18713,4.8,1424734934
31,6537,7.1,1424733537
31,184345,5.4,1424733615
31,1809,6.3,1424734042
31,2370,6.1,1424735948
31,9809,5.5,1424733634
31,5,6.5,1424735676
31,11013,6.7,1424733577
31,19153,3.3,1424735684
31,10132,6.7,1424735752
31,16448,7.3,1424736012
31,15122,5.4,1424733564
31,8141,6.2,1424735060
31,1546,6.1,1424733607
32,48572,5.9,845962911
32,14517,6.6,845962612
32,89708,8,845963199
32,27551,5.1,845962969
32,64678,6.5,845962821
32,309503,5.5,845962706
32,14293,6.5,845962869
32,15059,5.2,845962944
32,103328,6.9,845962682
32,157847,6.5,845962911
32,25719,7,845962749
32,48309,6.7,845963010
32,27723,6,845962682
32,20468,5.8,845962438
32,242575,8.1,845963068
32,44945,6.6,845962439
32,29122,6,845962251
32,125123,4.5,845962838
32,111190,6.1,845962538
32,133575,4.2,845962612
32,54580,7.1,845962538
32,52015,6.2,845963127
32,34941,6.7,845962792
32,227975,6.4,845962612
32,60422,6.2,845962729
32,81390,6.2,845962562
32,10981,5.8,845962853
32,225235,7.3,845963259
32,14902,7.1,845963259
32,121676,5.2,845962584
32,22301,6.1,845962251
32,20065,5.7,845962707
32,257087,4.5,845962792
32,46420,6.6,845962562
32,114635,4.1,845962584
32,158150,5.2,845963145
32,251979,4.4,845962822
32,874,7.5,845963010
32,10774,7.7,845962538
32,770,7.7,845963085
32,266102,6.5,845962767
32,29715,6.2,845962944
32,25209,7.3,845962584
32,37495,7,845962749
32,29262,6.7,845962888
32,34769,6.5,845963085
32,35032,6.6,845962647
32,5178,6,845962251
32,8618,6.6,845962682
32,3116,7.4,845962584
32,9427,6.8,845962809
32,813,7.1,845962647
32,352978,5.3,845962438
32,10634,7,845962993
32,9516,7.2,845962792
32,16288,5.9,845962584
32,23330,6.9,845962944
32,18900,7.4,845962729
32,27029,7.4,845963269
32,26268,6.2,845962538
32,573,7.1,845962438
32,310131,6.3,845962538
32,40505,5.4,845962251
32,11363,5.7,845962438
32,3033,6.8,845962707
32,25376,7.8,845962980
32,22007,4.8,845963187
32,765,7.6,845962838
32,10615,5.4,845963582
32,205321,3.8,845963397
32,89540,5.4,845962869
32,46146,6.7,845963239
32,38007,5.8,845962385
33,14256,6.7,966285209
33,540,5.6,966285209
33,370464,2.9,966285210
33,20055,5.2,966285210
33,224569,2,966285533
33,395766,0,966285210
33,39303,4.6,966285369
33,142061,7.9,966285533
33,370662,0,966285457
33,252360,3.3,966285457
33,256740,5.3,966285489
33,299145,5,966285390
33,241766,3.6,966285457
33,12535,6.5,966285369
33,1667,6.9,966285369
33,50839,6.7,966285519
33,86549,6.2,966285369
33,13973,6,966285489
33,244786,8.3,966285457
33,598,8.1,966285506
33,11129,6.8,966285533
33,75861,6.8,966285210
33,13551,6.4,966285506
33,103663,7.9,966285489
33,850,7.4,966285506
33,12586,6.7,966285434
33,11564,6.2,966285533
33,301748,4.1,966285519
33,108346,8,966285210
33,8841,6.8,966285305
33,805,7.5,966285315
33,11697,7.4,966285276
33,22051,6.9,966285305
33,436,6.9,966285390
33,55347,6.8,966285276
33,10070,6.1,966285245
33,8469,7,966285245
33,658,7.2,966285276
33,125490,5.7,966285289
33,1585,8,966285276
33,627,7.8,966285434
33,23618,6.3,966285245
33,41436,5.7,966285315
33,10162,7.4,966285506
33,1430,7.3,966285489
33,259943,6.9,966285305
33,10014,5.7,966285369
33,11257,6.9,966285420
33,158015,6,966285506
33,82507,6.7,966285390
34,20337,5,846509445
34,261,7.6,846509384
34,1685,6.2,846510487
34,20737,5.3,839249881
34,10991,5.9,846510556
34,10225,5.7,846509421
34,826,7.7,846003172
34,34086,4.7,847124471
34,5854,6.7,839249923
34,284,8.1,846510367
34,10285,4.2,846511262
34,5780,6.4,846510498
34,292,6.4,852036504
34,223485,6.6,849524508
34,29463,7,849524672
34,18065,5.3,843573959
34,22013,7.3,849524634
34,821,7.6,843573959
34,53862,4.5,839249781
34,3089,7.3,839249809
34,30139,3.7,846509456
34,132344,7.4,846509323
34,15582,3.8,839249809
34,15158,6.3,846510249
34,44634,5,846509385
34,30309,5.8,846510378
34,7509,6.8,846003200
34,10557,6.5,847125105
34,23531,3.1,846510390
34,28005,5.7,846509445
34,40247,6,839249881
34,252,7.4,846510335
34,24126,5.2,839249839
34,13982,5.4,839605458
34,16642,7.6,846510345
34,17734,6.4,846510659
34,18892,5.9,839250045
34,549,6.6,847124405
34,121986,7.2,846510357
34,868,6.9,839250045
34,10683,7.4,847124542
34,17995,6.1,839249781
34,246403,5.1,839249839
34,670,8,846509356
34,35691,6.5,839249839
34,49010,5.7,846510476
34,317930,5.2,839249881
34,11229,6.5,839249809
34,22488,5.8,846510335
34,24469,6.9,839249898
34,82533,5.6,839605458
34,50942,4,839249923
34,84174,5.3,839249954
34,34099,3.7,839605348
34,79940,5.2,839605415
34,342,6.7,857222262
34,281230,6.3,839605350
34,38033,3.9,839249781
34,100975,5.8,839249898
34,38541,5.7,846509385
34,39563,6.1,847124580
34,234212,4.9,846509368
34,27404,3,839250045
34,170480,0,846509413
34,71866,5.4,839249855
34,192210,5.2,846510335
34,180296,5.3,846509385
34,157058,2.9,839249898
34,70006,5.8,839605348
34,26039,7.1,846510460
34,79587,0,839605458
34,176077,4.8,846509413
34,260947,4.6,846510345
34,342502,2.8,846510498
34,191229,6,839605428
34,43213,6.1,846509456
34,44594,6.3,846509413
34,666,7.6,846509348
34,248,7.3,839249809
34,325173,4.9,839249954
34,55831,6.8,839249781
34,351043,4.1,839249780
34,43942,6.6,839249839
34,10226,6.6,846509348
34,66942,6.1,846510675
34,356483,4.3,847977719
34,10476,6.9,846510556
34,239,8,847124334
34,10281,5.3,853510848
34,630,7.4,844965523
34,3034,7.7,852036542
34,13025,5.4,847124405
34,21461,7.6,847124248
35,55306,6.5,1164499265
35,17264,7,1164499229
35,346081,9.5,1164498353
35,16016,4.9,1164498329
35,15875,6,1164499196
35,5900,7,1164501164
35,43306,6,1164499242
35,11072,7.2,1164499347
35,9730,5.9,1164499302
35,209274,7.1,1164499338
35,26371,7.1,1164499190
35,14137,5.3,1164500071
35,291,7.6,1164499167
35,14139,7,1164499180
35,33106,7.4,1164499236
35,8875,5.2,1164499168
35,872,7.8,1164499310
35,72914,7.1,1164498431
35,139038,5.4,1164499175
35,126509,4.6,1164499298
35,9591,6.8,1164499210
35,10676,5,1164499186
35,1687,6.3,1164499171
35,24748,7.5,1164499246
35,181330,7.1,1164499293
35,468,7.1,1164500234
35,401,7.1,1164498853
35,76,7.7,1164498198
35,50538,6.9,1164500238
35,25636,6.7,1164499313
35,19316,6.8,1164498858
35,21074,5.2,1206558485
35,84329,6.8,1164498152
35,20,7.2,1164499355
35,157386,6.8,1164499273
35,13007,7.2,1164498074
35,13518,7,1164499329
35,116584,7,1164499351
35,46849,7.1,1164498030
35,40428,5.5,1164499333
35,17334,6.1,1164498860
35,1698,6.1,1164499289
35,20764,6,1164498509
35,45132,6.6,1164498408
35,76706,5,1164500043
35,254472,4.9,1164499859
35,332285,4.8,1164499385
35,49471,7,1164498082
35,13569,4.8,1164500003
35,7512,6.3,1164499279
35,356216,4.5,1164498403
35,11798,7.4,1164499776
35,146631,3.1,1164499276
35,43546,7,1164499816
35,61038,4.6,1164499620
35,78373,10,1164498603
35,17820,6.9,1164498323
35,74457,4.7,1206726465
35,283384,5.6,1164499084
35,19933,6.7,1164499390
35,756,7.2,1206724758
35,433715,0,1164499096
35,9728,5.7,1164499843
35,9731,5.1,1206726455
35,9916,6.2,1164499762
35,309425,6.6,1206558473
35,14156,5.7,1206725955
35,43610,5.8,1164498203
35,360339,5.6,1206725823
35,31163,3.5,1164499569
35,297621,5.4,1164499795
35,16205,5.7,1206725744
35,887,7.6,1206724294
35,9517,6.7,1206726627
35,6007,7,1206725202
35,364083,0,1206725622
35,8329,7.1,1206724800
35,69640,4.5,1206724751
35,371085,0,1206724366
35,347548,5.1,1206724521
35,322443,4.1,1206726298
35,657,6.9,1164500230
35,28165,5.3,1206558521
35,11561,7,1206725098
35,270303,6.6,1164498784
35,11624,6.6,1206726566
35,595,8,1164499428
35,8810,7.3,1164499687
35,12207,7.2,1206726535
35,226,7.2,1206724503
35,92182,5.2,1206725139
35,582,7.9,1206725421
35,72213,6.8,1206724408
35,990,7.6,1206725230
35,55604,6.5,1206724587
35,9662,7.3,1206723248
35,20862,6.6,1206726569
35,2771,7.1,1164498896
35,80,7.6,1164498035
35,55,7.6,1206726309
35,11023,6.7,1206724257
35,33667,6.8,1206724493
35,39013,6.8,1206724299
35,11194,7.6,1206726637
35,43839,4.8,1206724601
35,1382,7,1164499091
35,44639,7.7,1164499663
35,301351,6.3,1206725075
35,4816,7.2,1164498898
35,7873,6.3,1206726543
35,331190,5.6,1206726575
35,15186,4.8,1206724648
35,17994,5.9,1206724498
35,1378,6.3,1206724388
35,8885,7.8,1206725403
35,48382,5,1206724773
35,12901,7.2,1206725159
35,250124,6.8,1206723314
35,14284,7.6,1206725184
35,57120,6.5,1206724802
35,12228,6.8,1206558457
35,22617,7.1,1206724265
35,55561,5.6,1206724433
35,42889,4.6,1164498908
35,10656,6.3,1206726617
35,24363,6.1,1206725444
35,13121,5.2,1206726561
35,24746,5.8,1206725433
35,325140,0,1164500578
35,12109,7.1,1206725380
35,27023,5.9,1206724888
35,22913,6.3,1206724376
35,273899,5.2,1206724217
35,20653,6.7,1206726572
35,67373,5,1206725537
35,171759,5.6,1206724899
35,206296,5.5,1206725732
35,35219,6.4,1164499703
35,28260,5.9,1206724335
35,7515,6.1,1206726408
35,13075,6.3,1206726419
35,335866,6,1206724270
35,13510,6.7,1206725117
35,215881,5.4,1206725450
35,18238,5.3,1164499101
35,22600,6.8,1206725604
35,12612,6.9,1206724830
35,50698,6.1,1206724762
35,115210,5.5,1164501419
35,34335,5.2,1164499033
35,459488,0,1206558430
35,11302,6.7,1164500018
35,119458,3.5,1206725195
35,20406,5.8,1206725605
35,3766,7.2,1206726724
35,18616,4.4,1206725172
35,18808,5.6,1206725144
35,95755,5.7,1206723274
35,198062,6.7,1206726415
35,188652,6.6,1206724191
35,174311,5.3,1206724308
35,12602,6.3,1206725384
35,153795,5.2,1206724765
35,17768,6.1,1206725458
35,13516,5.9,1206725167
35,98549,3.9,1206724446
35,312793,4.2,1206724290
35,309919,4.4,1206559151
35,299553,4.4,1206726304
35,21309,6.7,1206725192
35,32235,6.7,1206726526
35,329540,5.8,1206724482
35,26388,6.6,1206724513
35,49020,7.4,1206725277
35,159037,7.8,1206559154
35,12838,5.8,1206726443
35,157293,5.6,1206724213
35,14048,7.5,1206724673
35,356987,5.8,1206559217
35,295886,6.9,1206724358
35,38358,5.6,1206558158
35,33511,7.2,1206558095
35,702,7.6,1206725204
35,935,8,1206558151
35,542,6.2,1206558131
35,84175,6.8,1206725632
35,1705,5.5,1206558505
35,62677,5.6,1206558125
35,50875,5.3,1206557873
35,260778,6.7,1206559816
35,58492,6.4,1206558489
35,44562,5.5,1206726592
35,37232,6.8,1206725160
35,4929,6.7,1206558512
35,36334,6.9,1206725718
36,9783,5.3,1307410435
36,386826,0,1307410222
36,205126,4.2,1307410373
36,98557,5,1307410376
36,104,7.2,1307410213
36,10894,6.3,1307410494
36,246449,4.9,1307410501
36,32579,7,1307410344
36,1688,6.1,1307410380
36,1999,6.4,1307410442
36,43947,6.3,1307410507
36,24066,5.5,1307410185
36,9709,6,1307410344
36,191714,7.3,1307410514
36,25312,5.9,1307410448
36,34106,7.2,1307410202
36,11426,7.2,1307410197
36,13909,7.1,1307410189
36,206284,6,1307410544
36,27455,6.3,1307410771
37,66468,4.3,879501096
37,7973,6.8,879501502
37,283686,4.6,879501502
37,15976,7.6,879501502
37,592,7.5,879501154
37,74084,0,879501502
37,1651,6.7,879501187
37,25428,6.5,879501502
37,298584,4.4,879500996
37,10758,6.7,879501129
37,11690,6.6,879501187
37,3083,7.9,879501129
37,9344,6.8,879501502
37,10707,6.9,879501502
37,15647,5.9,879500996
37,308529,4.5,879501221
37,4174,7.3,879501502
37,20156,6.5,879501502
37,9464,7.1,879501502
37,49018,6.8,879501068
38,13820,6.7,835718215
38,18079,7.4,835885746
38,127918,6.5,835885801
